d1_1,d1_2,d1_3,d1_4,d2,d3,d4,d5,d6,d7,d8,d9_a1_b1,d9_a1_b2,d9_a2_b1,d9_a2_b2,d9_a3_b1,d9_a3_b2,d9_a4_b1,d9_a4_b2,d10,ride_match,comfort,safety
0,0,1,1,2.0,2.0,0.0,1,1,2,0,1,1,1.0,0.0,,,,,1,0.93,9.9,22.0
1,1,1,1,1.0,0.0,1.0,0,1,1,0,1,0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.79,13.9,22.0
1,0,1,1,0.0,1.0,0.0,0,0,1,2,1,1,1.0,1.0,1.0,0.0,,,0,0.85,11.6,22.0
1,1,1,1,2.0,0.0,1.0,1,0,1,0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,2,0.91,12.2,23.0
0,1,1,1,2.0,0.0,1.0,0,1,2,2,0,1,0.0,1.0,1.0,0.0,,,1,0.93,10.6,23.0
1,1,1,1,0.0,2.0,0.0,1,1,1,2,1,0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.85,13.1,25.0
1,1,1,1,2.0,1.0,1.0,1,0,1,0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,2,0.91,12.9,21.0
0,1,1,1,2.0,0.0,1.0,0,1,1,1,1,0,0.0,1.0,1.0,1.0,,,2,0.91,14.0,21.0
1,1,1,0,1.0,0.0,1.0,1,2,0,0,1,1,1.0,1.0,1.0,0.0,,,2,0.76,13.9,20.0
1,1,1,1,2.0,2.0,2.0,1,2,0,2,0,1,0.0,1.0,0.0,1.0,1.0,0.0,2,0.88,13.4,21.0
1,0,1,1,2.0,1.0,2.0,1,1,2,0,1,0,1.0,0.0,1.0,0.0,,,0,0.93,9.8,21.0
0,1,1,1,0.0,1.0,1.0,0,1,1,2,0,1,0.0,1.0,1.0,1.0,,,2,0.85,12.9,22.0
1,1,1,1,1.0,1.0,2.0,2,0,1,1,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0,0.79,13.8,20.0
1,1,1,1,2.0,1.0,2.0,0,0,2,2,1,1,1.0,0.0,1.0,1.0,1.0,1.0,2,0.93,9.4,23.0
0,1,1,1,1.0,1.0,2.0,0,0,0,1,1,1,0.0,1.0,1.0,0.0,,,0,0.76,13.7,19.0
1,0,1,1,2.0,0.0,1.0,0,1,1,1,1,1,1.0,0.0,1.0,1.0,,,1,0.91,11.9,24.0
1,0,1,1,1.0,1.0,0.0,2,0,2,1,0,1,0.0,1.0,1.0,1.0,,,2,0.81,9.7,22.0
1,1,1,0,0.0,2.0,0.0,2,1,0,1,1,0,1.0,1.0,0.0,1.0,,,1,0.82,12.4,22.0
1,1,1,1,2.0,2.0,0.0,0,0,1,1,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0,0.91,12.1,22.0
1,1,1,0,2.0,1.0,0.0,0,2,1,0,1,1,0.0,1.0,0.0,1.0,,,0,0.91,11.5,23.0
1,1,1,1,1.0,2.0,2.0,2,1,0,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1,0.76,15.2,22.0
1,1,1,0,2.0,2.0,1.0,0,0,0,0,1,1,1.0,0.0,0.0,1.0,,,1,0.88,11.6,24.0
1,1,1,1,0.0,0.0,1.0,2,1,2,1,1,0,0.0,1.0,1.0,0.0,1.0,0.0,2,0.87,9.5,22.0
1,1,1,1,2.0,1.0,0.0,0,2,2,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,0.93,8.1,22.0
1,0,1,1,2.0,2.0,0.0,1,1,1,0,1,1,1.0,1.0,1.0,0.0,,,2,0.91,10.5,23.0
0,1,1,1,2.0,2.0,2.0,1,1,0,1,0,1,1.0,0.0,1.0,0.0,,,1,0.88,13.9,21.0
1,0,1,1,1.0,1.0,1.0,2,1,0,0,0,1,0.0,1.0,0.0,1.0,,,0,0.76,13.2,23.0
1,0,1,0,2.0,1.0,1.0,2,1,1,0,1,1,0.0,1.0,,,,,1,0.91,10.0,23.0
1,0,1,1,0.0,1.0,2.0,1,1,0,2,1,1,0.0,1.0,1.0,0.0,,,0,0.82,13.3,22.0
1,1,1,1,1.0,0.0,2.0,1,2,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0.76,15.6,22.0
1,1,1,1,0.0,2.0,0.0,0,1,0,1,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0.82,12.6,24.0
1,1,1,1,1.0,2.0,0.0,2,1,2,1,0,1,1.0,1.0,1.0,0.0,1.0,0.0,2,0.81,13.0,19.0
1,1,1,1,1.0,0.0,0.0,2,1,1,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,0.79,12.1,22.0
1,1,1,1,0.0,1.0,1.0,0,0,0,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0,0.82,14.0,24.0
0,1,1,0,2.0,0.0,0.0,1,2,0,2,0,1,1.0,0.0,,,,,0,0.88,11.8,21.0
1,1,0,1,2.0,2.0,,0,2,2,0,0,1,1.0,1.0,1.0,0.0,,,2,0.93,8.6,20.0
1,1,1,1,0.0,1.0,2.0,2,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.82,12.9,24.0
1,1,1,1,0.0,2.0,1.0,2,1,1,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1,0.85,12.0,25.0
0,1,1,1,0.0,1.0,0.0,0,0,0,2,1,1,1.0,1.0,1.0,1.0,,,1,0.82,12.4,22.0
1,1,1,1,2.0,2.0,0.0,1,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,1.0,2,0.88,10.2,21.0
1,1,1,1,0.0,1.0,2.0,0,0,1,0,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1,0.85,9.6,23.0
1,1,1,1,2.0,2.0,2.0,1,0,0,2,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0.88,12.8,21.0
1,0,1,1,1.0,0.0,0.0,0,0,1,1,1,1,1.0,1.0,1.0,0.0,,,1,0.79,12.9,23.0
1,1,1,0,1.0,0.0,0.0,0,0,1,1,1,0,0.0,1.0,0.0,1.0,,,2,0.79,14.6,21.0
1,0,0,0,0.0,0.0,,0,1,2,2,0,1,,,,,,,0,0.87,9.1,22.0
0,1,1,1,2.0,2.0,1.0,0,1,2,0,1,0,0.0,1.0,0.0,1.0,,,0,0.93,9.3,23.0
1,1,1,0,1.0,1.0,1.0,0,1,0,0,1,1,0.0,1.0,1.0,0.0,,,2,0.76,12.5,20.0
1,1,1,1,2.0,0.0,1.0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,0.88,11.3,24.0
1,1,1,1,0.0,2.0,1.0,1,2,2,2,0,1,0.0,1.0,1.0,1.0,1.0,0.0,2,0.87,10.6,24.0
0,1,1,1,1.0,1.0,1.0,2,1,0,1,1,0,1.0,0.0,0.0,1.0,,,0,0.76,16.2,22.0
1,1,1,1,0.0,1.0,2.0,0,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.85,10.9,23.0
1,1,1,1,2.0,0.0,2.0,1,0,2,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,2,0.93,8.9,22.0
1,1,1,1,2.0,0.0,2.0,0,2,1,0,1,1,1.0,1.0,1.0,0.0,1.0,0.0,0,0.91,10.5,21.0
0,1,1,1,0.0,0.0,1.0,1,1,1,0,0,1,1.0,0.0,1.0,0.0,,,0,0.85,10.7,24.0
1,0,1,1,2.0,1.0,1.0,2,0,0,0,1,0,1.0,0.0,1.0,0.0,,,2,0.88,10.8,20.0
0,1,1,1,2.0,2.0,2.0,2,1,1,1,0,1,1.0,1.0,1.0,1.0,,,1,0.91,13.2,23.0
1,1,1,1,1.0,2.0,0.0,0,1,2,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0.81,12.9,21.0
1,0,1,1,2.0,0.0,2.0,2,1,0,1,1,0,1.0,0.0,1.0,1.0,,,0,0.88,13.3,23.0
1,1,1,1,2.0,0.0,2.0,1,1,1,2,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0.91,13.1,22.0
1,1,1,1,1.0,0.0,2.0,1,1,2,2,1,0,1.0,0.0,1.0,1.0,0.0,1.0,2,0.81,12.5,22.0
1,1,1,1,0.0,1.0,1.0,0,2,0,0,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1,0.82,10.6,20.0
1,1,0,0,2.0,1.0,,1,1,0,0,1,1,1.0,1.0,,,,,1,0.88,12.7,20.0
1,1,1,1,0.0,2.0,1.0,1,0,1,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.85,10.8,23.0
1,1,1,1,2.0,1.0,2.0,2,1,1,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0,0.91,12.3,23.0
0,1,0,1,0.0,2.0,,2,0,0,2,1,1,1.0,0.0,,,,,2,0.82,12.6,23.0
1,1,1,1,1.0,0.0,1.0,2,1,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,0.79,12.8,22.0
1,1,0,1,2.0,2.0,,0,2,2,1,1,1,0.0,1.0,0.0,1.0,,,0,0.93,7.8,21.0
1,1,1,1,2.0,1.0,0.0,1,1,1,2,1,1,1.0,1.0,0.0,1.0,0.0,1.0,1,0.91,11.8,22.0
1,1,1,1,2.0,2.0,2.0,1,1,0,0,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0.88,11.8,24.0
1,1,1,1,0.0,2.0,0.0,0,1,1,2,0,1,1.0,1.0,0.0,1.0,0.0,1.0,1,0.85,11.8,25.0
1,1,1,1,2.0,2.0,1.0,0,2,1,2,1,0,1.0,1.0,0.0,1.0,0.0,1.0,2,0.91,15.4,23.0
1,1,1,0,2.0,1.0,2.0,1,2,2,1,1,0,1.0,1.0,1.0,0.0,,,1,0.93,10.4,22.0
1,1,1,0,1.0,0.0,1.0,2,1,0,0,1,0,1.0,0.0,1.0,1.0,,,2,0.76,13.6,22.0
0,1,1,1,1.0,1.0,1.0,1,2,1,1,1,1,1.0,1.0,1.0,1.0,,,2,0.79,14.0,23.0
1,1,1,1,2.0,0.0,0.0,0,1,2,1,1,0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.93,10.6,24.0
1,1,1,0,1.0,0.0,2.0,0,1,1,1,1,0,1.0,0.0,0.0,1.0,,,2,0.79,15.1,21.0
1,1,1,0,2.0,2.0,2.0,0,1,2,1,1,0,0.0,1.0,0.0,1.0,,,1,0.93,9.9,23.0
1,1,1,1,0.0,0.0,1.0,2,1,2,1,0,1,0.0,1.0,1.0,0.0,1.0,1.0,2,0.87,9.8,22.0
1,1,0,1,0.0,1.0,,2,0,0,2,1,1,1.0,1.0,1.0,0.0,,,0,0.82,14.1,24.0
1,1,1,1,2.0,0.0,2.0,2,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,2,0.88,11.4,21.0
1,0,1,1,1.0,0.0,1.0,0,0,2,2,1,1,1.0,0.0,1.0,1.0,,,2,0.81,13.4,21.0
0,0,1,1,2.0,0.0,2.0,0,0,1,2,1,0,0.0,1.0,,,,,1,0.91,13.7,22.0
1,1,0,1,0.0,1.0,,2,0,1,1,1,1,1.0,0.0,0.0,1.0,,,1,0.85,13.0,23.0
0,0,1,1,1.0,0.0,2.0,2,0,2,0,1,0,1.0,1.0,,,,,2,0.81,10.3,21.0
0,1,1,0,1.0,0.0,1.0,2,0,0,0,0,1,0.0,1.0,,,,,1,0.76,13.7,20.0
1,1,1,1,0.0,1.0,1.0,1,1,0,0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.82,10.3,23.0
1,1,1,0,1.0,0.0,0.0,0,2,0,0,0,1,1.0,1.0,1.0,0.0,,,0,0.76,12.5,22.0
1,0,1,0,1.0,2.0,0.0,1,2,2,1,1,1,1.0,0.0,,,,,0,0.81,12.3,20.0
0,1,1,0,0.0,2.0,0.0,1,2,2,1,1,1,1.0,1.0,,,,,1,0.87,10.3,23.0
1,0,1,1,1.0,1.0,1.0,0,0,0,1,0,1,0.0,1.0,1.0,0.0,,,0,0.76,14.6,20.0
0,1,1,1,2.0,0.0,0.0,1,2,0,2,0,1,0.0,1.0,1.0,1.0,,,0,0.88,14.4,23.0
1,1,1,1,0.0,1.0,2.0,1,1,2,1,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0,0.87,11.4,24.0
1,1,0,1,2.0,2.0,,2,0,0,0,0,1,0.0,1.0,1.0,1.0,,,1,0.88,12.2,23.0
1,1,1,1,1.0,2.0,1.0,0,0,2,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0.81,13.1,20.0
1,1,1,1,2.0,1.0,0.0,1,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.91,12.7,22.0
1,1,0,1,2.0,0.0,,0,0,1,2,1,1,1.0,0.0,1.0,1.0,,,0,0.91,11.2,22.0
1,0,1,0,1.0,2.0,1.0,1,2,0,2,1,1,1.0,1.0,,,,,2,0.76,16.2,20.0
1,1,1,1,0.0,1.0,2.0,1,1,1,2,1,0,0.0,1.0,1.0,0.0,1.0,0.0,2,0.85,13.0,24.0
1,1,1,1,1.0,2.0,1.0,2,0,2,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0.81,11.1,21.0
1,1,1,1,0.0,1.0,2.0,1,0,0,2,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.82,13.3,23.0
1,1,1,0,0.0,1.0,1.0,1,1,1,2,1,0,1.0,1.0,1.0,1.0,,,1,0.85,14.2,22.0
1,1,1,1,1.0,0.0,1.0,2,0,1,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,2,0.79,13.2,23.0
1,0,1,0,0.0,2.0,2.0,2,1,2,2,1,1,1.0,1.0,,,,,0,0.87,10.1,23.0
1,1,0,1,1.0,1.0,,2,1,0,1,1,1,0.0,1.0,0.0,1.0,,,1,0.76,16.3,22.0
1,1,0,0,1.0,1.0,,2,0,0,1,1,1,1.0,1.0,,,,,0,0.76,15.6,20.0
0,1,1,1,0.0,0.0,0.0,0,2,0,0,1,1,1.0,1.0,0.0,1.0,,,1,0.82,11.0,22.0
0,1,1,1,1.0,1.0,0.0,2,1,1,2,1,0,0.0,1.0,0.0,1.0,,,1,0.79,15.7,22.0
0,1,1,0,1.0,2.0,1.0,2,0,1,0,0,1,0.0,1.0,,,,,0,0.79,13.1,23.0
1,1,1,0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0,1.0,0.0,,,2,0.85,8.8,22.0
0,1,1,1,0.0,2.0,2.0,1,0,2,2,0,1,1.0,1.0,1.0,0.0,,,2,0.87,8.8,23.0
0,1,1,1,2.0,2.0,2.0,1,2,1,1,1,1,1.0,1.0,1.0,0.0,,,0,0.91,14.5,25.0
0,1,1,1,2.0,1.0,2.0,1,2,2,2,1,1,1.0,1.0,1.0,0.0,,,0,0.93,11.7,23.0
1,1,1,1,0.0,1.0,1.0,0,1,2,0,1,0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.87,10.9,23.0
1,1,1,1,1.0,0.0,1.0,1,0,2,2,1,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.81,12.3,21.0
1,1,1,1,1.0,2.0,1.0,2,1,2,2,0,1,0.0,1.0,1.0,1.0,0.0,1.0,0,0.81,13.6,19.0
1,1,1,1,0.0,0.0,2.0,0,1,1,2,0,1,0.0,1.0,1.0,1.0,0.0,1.0,2,0.85,12.6,24.0
1,0,1,1,1.0,2.0,0.0,2,0,2,0,1,1,1.0,1.0,0.0,1.0,,,1,0.81,10.4,22.0
0,1,1,1,1.0,2.0,2.0,1,0,0,1,1,0,0.0,1.0,1.0,0.0,,,0,0.76,15.3,21.0
1,1,1,1,0.0,2.0,1.0,2,0,1,1,1,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.85,10.4,22.0
1,0,0,1,2.0,2.0,,0,0,2,0,1,1,1.0,1.0,,,,,1,0.93,8.5,22.0
1,1,1,1,2.0,0.0,0.0,0,2,1,0,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.91,9.6,22.0
0,0,1,1,0.0,2.0,2.0,2,1,2,2,0,1,0.0,1.0,,,,,0,0.87,11.3,21.0
0,1,1,1,0.0,0.0,0.0,1,1,1,0,1,0,0.0,1.0,0.0,1.0,,,2,0.85,11.0,24.0
1,1,1,0,1.0,0.0,2.0,0,2,1,0,1,1,0.0,1.0,0.0,1.0,,,1,0.79,12.8,24.0
1,0,1,1,2.0,1.0,0.0,2,0,1,1,1,0,1.0,0.0,1.0,1.0,,,0,0.91,11.7,22.0
0,1,1,1,2.0,2.0,0.0,0,0,2,1,1,0,1.0,0.0,1.0,1.0,,,1,0.93,9.5,24.0
1,1,1,1,2.0,2.0,1.0,0,2,0,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,2,0.88,12.0,21.0
0,1,1,1,2.0,1.0,2.0,1,1,0,1,1,0,0.0,1.0,1.0,1.0,,,0,0.88,13.6,24.0
1,0,1,1,2.0,0.0,0.0,2,0,2,1,1,0,0.0,1.0,1.0,1.0,,,1,0.93,11.7,22.0
1,1,1,1,1.0,0.0,2.0,0,2,1,2,1,0,1.0,1.0,0.0,1.0,1.0,0.0,2,0.79,15.5,21.0
1,0,1,1,1.0,0.0,2.0,1,2,1,2,0,1,1.0,0.0,1.0,0.0,,,2,0.79,14.6,21.0
0,1,1,0,2.0,0.0,0.0,1,2,0,2,0,1,0.0,1.0,,,,,1,0.88,13.8,21.0
1,1,1,1,0.0,0.0,2.0,2,0,2,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0.87,9.4,22.0
1,0,1,1,2.0,0.0,2.0,1,0,2,0,1,0,1.0,1.0,0.0,1.0,,,1,0.93,9.6,22.0
0,1,1,1,0.0,0.0,0.0,1,1,2,1,1,0,1.0,0.0,0.0,1.0,,,0,0.87,9.9,23.0
1,1,1,1,0.0,2.0,0.0,0,0,1,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.85,12.2,21.0
0,1,1,0,2.0,2.0,1.0,1,2,0,0,1,0,0.0,1.0,,,,,1,0.88,11.3,21.0
1,1,1,1,0.0,0.0,2.0,2,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,1,0.85,10.1,22.0
1,0,1,1,0.0,0.0,0.0,2,0,0,0,0,1,1.0,0.0,1.0,1.0,,,0,0.82,8.2,23.0
1,0,1,0,0.0,1.0,2.0,2,0,0,1,1,0,1.0,0.0,,,,,0,0.82,12.2,24.0
0,1,1,1,1.0,2.0,1.0,2,1,0,1,1,0,1.0,0.0,1.0,1.0,,,1,0.76,15.6,21.0
1,1,1,1,0.0,0.0,2.0,1,1,1,1,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.85,10.7,23.0
1,1,1,1,1.0,0.0,2.0,2,1,2,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0.81,12.9,22.0
1,1,1,1,1.0,0.0,0.0,2,1,2,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,2,0.81,12.5,21.0
1,0,1,1,0.0,1.0,1.0,0,2,0,1,1,1,0.0,1.0,1.0,1.0,,,2,0.82,13.6,23.0
0,0,1,1,1.0,2.0,0.0,1,2,1,0,0,1,1.0,1.0,,,,,2,0.79,12.6,21.0
0,1,0,0,1.0,1.0,,2,0,0,0,0,1,,,,,,,1,0.76,14.3,22.0
0,1,1,0,1.0,0.0,1.0,2,0,1,1,1,0,1.0,1.0,,,,,0,0.79,13.5,21.0
1,1,1,1,0.0,2.0,1.0,1,1,2,0,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1,0.87,8.1,22.0
1,1,1,1,1.0,2.0,0.0,1,0,2,2,1,1,1.0,0.0,1.0,1.0,1.0,1.0,2,0.81,15.1,21.0
0,1,1,0,0.0,0.0,0.0,2,1,0,0,0,1,0.0,1.0,,,,,1,0.82,10.6,23.0
0,1,1,1,2.0,1.0,0.0,2,0,1,1,0,1,1.0,0.0,1.0,0.0,,,0,0.91,14.3,23.0
1,0,1,0,1.0,2.0,2.0,1,1,1,0,1,0,1.0,0.0,,,,,2,0.79,13.6,20.0
1,0,1,1,1.0,0.0,0.0,0,1,2,2,0,1,1.0,1.0,0.0,1.0,,,2,0.81,13.0,23.0
0,1,1,1,1.0,0.0,1.0,0,0,2,2,1,0,1.0,1.0,0.0,1.0,,,1,0.81,14.6,22.0
1,1,0,1,0.0,2.0,,1,1,1,1,1,1,1.0,0.0,1.0,0.0,,,2,0.85,10.8,23.0
1,1,1,0,2.0,2.0,1.0,0,0,2,2,1,0,1.0,0.0,1.0,1.0,,,1,0.93,9.3,22.0
0,1,1,1,0.0,1.0,1.0,1,0,1,1,1,0,1.0,0.0,1.0,0.0,,,2,0.85,12.2,23.0
0,0,1,1,1.0,2.0,0.0,0,2,1,2,0,1,1.0,1.0,,,,,0,0.79,14.6,22.0
1,1,1,0,1.0,2.0,2.0,0,0,0,2,1,1,1.0,1.0,1.0,0.0,,,0,0.76,16.1,20.0
1,1,1,1,1.0,2.0,2.0,1,1,1,0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.79,13.0,22.0
0,1,1,1,1.0,0.0,1.0,1,0,1,2,1,1,1.0,1.0,1.0,0.0,,,1,0.79,14.7,21.0
1,0,1,1,1.0,1.0,1.0,1,2,2,0,1,1,1.0,0.0,0.0,1.0,,,2,0.81,11.4,22.0
1,1,1,1,1.0,2.0,2.0,0,1,1,2,1,0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.79,16.3,20.0
1,1,1,1,2.0,0.0,1.0,0,1,2,2,1,1,1.0,0.0,0.0,1.0,1.0,0.0,2,0.93,10.0,22.0
1,1,1,1,1.0,1.0,2.0,1,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0.81,13.2,21.0
1,1,1,1,0.0,1.0,0.0,0,1,2,2,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1,0.87,10.6,22.0
1,1,1,1,2.0,2.0,2.0,0,0,1,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,1,0.91,9.3,23.0
1,1,1,1,1.0,0.0,2.0,2,0,0,0,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.76,13.7,21.0
1,1,1,1,0.0,2.0,2.0,2,0,2,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0,0.87,8.1,22.0
1,0,1,1,2.0,0.0,2.0,0,0,1,1,0,1,1.0,0.0,1.0,1.0,,,1,0.91,14.0,22.0
1,0,1,1,1.0,1.0,2.0,0,2,0,0,0,1,1.0,0.0,1.0,1.0,,,1,0.76,13.4,24.0
0,0,1,1,2.0,1.0,2.0,0,1,2,2,1,1,1.0,0.0,,,,,2,0.93,9.2,24.0
1,0,1,1,2.0,2.0,1.0,0,2,1,1,1,0,0.0,1.0,1.0,1.0,,,0,0.91,12.8,22.0
0,1,1,0,1.0,1.0,0.0,1,0,1,1,1,1,0.0,1.0,,,,,1,0.79,14.7,22.0
0,0,1,1,1.0,2.0,1.0,2,1,2,1,1,0,1.0,1.0,,,,,0,0.81,12.8,21.0
0,1,1,1,0.0,2.0,1.0,2,1,1,2,1,0,1.0,1.0,1.0,0.0,,,1,0.85,13.8,23.0
1,1,1,1,1.0,1.0,0.0,1,2,0,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.76,15.9,20.0
1,1,1,0,2.0,0.0,1.0,0,2,1,2,1,1,1.0,1.0,0.0,1.0,,,1,0.91,12.2,21.0
1,1,1,0,2.0,1.0,1.0,0,1,1,0,1,0,0.0,1.0,0.0,1.0,,,2,0.91,10.4,21.0
1,1,1,1,1.0,0.0,1.0,1,2,0,1,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0.76,15.4,22.0
1,1,1,1,1.0,0.0,1.0,2,1,2,0,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.81,9.3,21.0
0,1,1,1,0.0,1.0,2.0,0,0,1,1,1,0,1.0,1.0,1.0,0.0,,,1,0.85,11.9,23.0
0,0,0,1,2.0,0.0,,1,2,0,0,1,1,,,,,,,1,0.88,11.6,21.0
1,1,1,1,2.0,2.0,2.0,1,0,2,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0,0.93,9.8,23.0
0,0,1,1,0.0,2.0,2.0,1,2,1,0,0,1,0.0,1.0,,,,,0,0.85,10.5,24.0
1,1,1,0,0.0,0.0,0.0,0,0,1,2,0,1,1.0,1.0,0.0,1.0,,,2,0.85,11.8,22.0
0,0,1,1,0.0,1.0,2.0,0,1,1,1,1,1,1.0,0.0,,,,,1,0.85,12.1,22.0
1,1,1,0,1.0,0.0,2.0,1,1,2,1,0,1,1.0,1.0,1.0,1.0,,,2,0.81,11.5,21.0
1,1,1,1,0.0,1.0,2.0,1,2,0,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,2,0.82,13.3,23.0
1,1,1,0,1.0,2.0,1.0,0,1,1,2,0,1,0.0,1.0,1.0,0.0,,,1,0.79,14.7,21.0
0,1,1,0,0.0,2.0,1.0,1,1,1,1,1,1,1.0,0.0,,,,,0,0.85,12.1,25.0
1,1,1,0,0.0,2.0,0.0,1,0,2,0,1,1,1.0,1.0,1.0,0.0,,,1,0.87,8.5,23.0
0,1,1,1,0.0,2.0,1.0,2,1,2,1,1,1,1.0,0.0,1.0,0.0,,,0,0.87,9.9,22.0
1,1,1,1,0.0,2.0,1.0,0,0,2,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0.87,10.0,22.0
1,1,1,1,1.0,0.0,2.0,1,1,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,1,0.79,14.1,22.0
1,1,1,0,2.0,0.0,1.0,1,1,2,1,1,0,1.0,1.0,1.0,1.0,,,2,0.93,9.3,22.0
1,1,0,1,0.0,2.0,,1,0,1,2,0,1,0.0,1.0,1.0,0.0,,,0,0.85,13.7,22.0
1,1,1,1,1.0,1.0,2.0,2,1,1,0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1,0.79,12.2,22.0
0,0,1,1,2.0,2.0,2.0,0,0,2,1,1,1,1.0,1.0,,,,,1,0.93,10.0,21.0
1,1,1,1,1.0,1.0,2.0,1,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,1.0,2,0.79,13.7,22.0
1,1,0,1,2.0,1.0,,0,2,2,0,0,1,0.0,1.0,1.0,0.0,,,0,0.93,9.2,22.0
1,0,0,1,0.0,2.0,,2,1,0,1,0,1,1.0,1.0,,,,,0,0.82,10.0,22.0
0,0,1,1,0.0,2.0,0.0,0,1,1,2,1,1,0.0,1.0,,,,,2,0.85,12.6,24.0
1,1,1,0,1.0,0.0,0.0,0,1,2,0,0,1,1.0,0.0,1.0,0.0,,,2,0.81,11.6,20.0
0,0,0,1,2.0,1.0,,0,1,0,2,1,1,,,,,,,2,0.88,14.9,22.0
1,0,1,1,0.0,2.0,0.0,1,0,1,2,1,0,1.0,0.0,1.0,0.0,,,0,0.85,12.5,21.0
0,1,1,1,0.0,0.0,0.0,1,1,2,2,0,1,1.0,1.0,1.0,0.0,,,0,0.87,10.5,22.0
0,1,1,0,0.0,2.0,0.0,2,0,0,2,0,1,0.0,1.0,,,,,0,0.82,13.1,23.0
1,1,1,0,2.0,0.0,1.0,0,1,2,0,1,0,0.0,1.0,1.0,0.0,,,0,0.93,8.8,23.0
1,0,1,1,0.0,1.0,0.0,2,1,2,1,0,1,1.0,1.0,0.0,1.0,,,2,0.87,8.2,23.0
1,1,0,1,2.0,2.0,,2,0,0,2,0,1,0.0,1.0,0.0,1.0,,,1,0.88,14.0,21.0
0,1,1,0,1.0,1.0,0.0,1,1,1,0,1,0,1.0,1.0,,,,,0,0.79,12.4,21.0
0,1,1,1,2.0,1.0,0.0,1,1,0,0,1,1,1.0,1.0,1.0,0.0,,,1,0.88,13.8,21.0
